division,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,odds_home,odds_draw,odds_away
3,2017-04-21,FC Koln,Hoffenheim,1,1,2,0,0,2,03.02,3.6,2.43
3,2017-04-22,Bayern Munich,Mainz,2,2,2,1,2,3,1.2,7.72,17.53
3,2017-04-22,Ein Frankfurt,Augsburg,3,1,1,0,1,3,1.76,3.75,5.41
3,2017-04-22,Hamburg,Darmstadt,1,2,3,0,0,2,1.45,4.9,8
3,2017-04-22,Hertha,Wolfsburg,1,0,1,0,0,2,2.55,3.39,3
3,2017-04-22,Ingolstadt,Werder Bremen,2,4,3,1,1,2,2.29,3.66,3.22
3,2017-04-22,M'gladbach,Dortmund,2,3,3,1,1,2,3.59,3.94,02.05
3,2017-04-23,Freiburg,Leverkusen,2,1,1,1,0,1,3.63,3.65,2.12
3,2017-04-23,Schalke 04,RB Leipzig,1,1,2,0,1,3,03.09,3.55,2.41
3,2017-04-28,Leverkusen,Schalke 04,1,4,3,0,3,3,2.13,3.57,3.63
3,2017-04-29,Darmstadt,Freiburg,3,0,1,2,0,1,3.36,3.48,2.3
3,2017-04-29,Dortmund,FC Koln,0,0,2,0,0,2,1.29,6.43,11.03
3,2017-04-29,Mainz,M'gladbach,1,2,3,0,1,3,2.19,3.62,3.48
3,2017-04-29,RB Leipzig,Ingolstadt,0,0,2,0,0,2,1.48,4.69,7.66
3,2017-04-29,Werder Bremen,Hertha,2,0,1,2,0,1,1.98,3.66,4.14
3,2017-04-29,Wolfsburg,Bayern Munich,0,6,3,0,3,3,8.78,05.01,1.41
3,2017-04-30,Augsburg,Hamburg,4,0,1,2,0,1,2.58,3.35,2.95
3,2017-04-30,Hoffenheim,Ein Frankfurt,1,0,1,0,0,2,1.56,4.46,6.43
3,2017-05-05,FC Koln,Werder Bremen,4,3,1,3,2,1,2.6,3.65,2.77
3,2017-05-06,Bayern Munich,Darmstadt,1,0,1,1,0,1,01.08,13,48.75
3,2017-05-06,Dortmund,Hoffenheim,2,1,1,1,0,1,1.47,5.11,6.88
3,2017-05-06,Ein Frankfurt,Wolfsburg,0,2,3,0,0,2,2.67,3.48,2.79
3,2017-05-06,Hertha,RB Leipzig,1,4,3,0,1,3,3.66,3.48,2.18
3,2017-05-06,Ingolstadt,Leverkusen,1,1,2,0,0,2,2.46,3.61,2.98
3,2017-05-06,M'gladbach,Augsburg,1,1,2,0,0,2,1.76,04.03,4.87
3,2017-05-07,Freiburg,Schalke 04,2,0,1,2,0,1,3.55,3.71,2.14
3,2017-05-07,Hamburg,Mainz,0,0,2,0,0,2,2.44,3.55,03.04
3,2017-05-13,Augsburg,Dortmund,1,1,2,1,1,2,6.22,4.86,1.53
3,2017-05-13,Darmstadt,Hertha,0,2,3,0,2,3,3.62,3.55,2.16
3,2017-05-13,Freiburg,Ingolstadt,1,1,2,1,1,2,2.37,3.68,03.06
3,2017-05-13,Leverkusen,FC Koln,2,2,2,0,1,3,2.19,3.71,3.4
3,2017-05-13,Mainz,Ein Frankfurt,4,2,1,0,1,3,1.75,3.91,5.22
3,2017-05-13,RB Leipzig,Bayern Munich,4,5,3,2,1,1,3.81,3.92,1.99
3,2017-05-13,Schalke 04,Hamburg,1,1,2,1,0,1,02.03,3.82,3.76
3,2017-05-13,Werder Bremen,Hoffenheim,3,5,3,0,3,3,2.63,3.89,2.61
3,2017-05-13,Wolfsburg,M'gladbach,1,1,2,0,1,3,02.02,3.9,3.74
3,2017-05-20,Bayern Munich,Freiburg,4,1,1,1,0,1,1.2,8.7,14.3
3,2017-05-20,Dortmund,Werder Bremen,4,3,1,2,1,1,1.23,8.38,11.81
3,2017-05-20,Ein Frankfurt,RB Leipzig,2,2,2,0,1,3,3.86,3.93,1.97
3,2017-05-20,FC Koln,Mainz,2,0,1,1,0,1,1.66,4.24,5.47
3,2017-05-20,Hamburg,Wolfsburg,2,1,1,1,1,2,2.72,3.5,2.72
3,2017-05-20,Hertha,Leverkusen,2,6,3,0,3,3,02.02,3.66,3.96
3,2017-05-20,Hoffenheim,Augsburg,0,0,2,0,0,2,1.39,5.68,08.06
3,2017-05-20,Ingolstadt,Schalke 04,1,1,2,1,1,2,2.68,3.77,2.62
3,2017-05-20,M'gladbach,Darmstadt,2,2,2,0,0,2,1.35,5.86,09.02
2,2016-08-13,Burnley,Swansea,0,1,3,0,0,2,2.47,3.32,3.19
2,2016-08-13,Crystal Palace,West Brom,0,1,3,0,0,2,02.06,3.29,4.32
2,2016-08-13,Everton,Tottenham,1,1,2,1,0,1,3.25,3.43,2.37
2,2016-08-13,Hull,Leicester,2,1,1,1,0,1,4.43,3.55,1.95
2,2016-08-13,Man City,Sunderland,2,1,1,1,0,1,1.27,6.48,13.15
2,2016-08-13,Middlesbrough,Stoke,1,1,2,1,0,1,2.33,3.24,3.53
2,2016-08-13,Southampton,Watford,1,1,2,0,1,3,1.88,3.68,4.64
2,2016-08-14,Arsenal,Liverpool,3,4,3,1,1,2,2.41,3.53,3.1
2,2016-08-14,Bournemouth,Man United,1,3,3,0,1,3,4.7,3.62,1.88
2,2016-08-15,Chelsea,West Ham,2,1,1,0,0,2,1.68,4.16,5.48
2,2016-08-19,Man United,Southampton,2,0,1,1,0,1,1.54,4.33,7.19
2,2016-08-20,Burnley,Liverpool,2,0,1,2,0,1,7.12,4.2,1.56
2,2016-08-20,Leicester,Arsenal,0,0,2,0,0,2,2.92,3.6,2.5
2,2016-08-20,Stoke,Man City,1,4,3,0,2,3,5.47,3.96,1.71
2,2016-08-20,Swansea,Hull,0,2,3,0,0,2,1.78,3.61,5.5
2,2016-08-20,Tottenham,Crystal Palace,1,0,1,0,0,2,1.47,4.78,7.82
2,2016-08-20,Watford,Chelsea,1,2,3,0,0,2,5.44,3.74,1.76
2,2016-08-20,West Brom,Everton,1,2,3,1,1,2,3.11,3.19,2.6
2,2016-08-21,Sunderland,Middlesbrough,1,2,3,0,2,3,2.61,3.22,03.06
2,2016-08-21,West Ham,Bournemouth,1,0,1,0,0,2,1.98,3.75,04.02
2,2016-08-27,Chelsea,Burnley,3,0,1,2,0,1,1.26,6.35,14.35
2,2016-08-27,Crystal Palace,Bournemouth,1,1,2,0,1,3,2.33,3.38,3.39
2,2016-08-27,Everton,Stoke,1,0,1,0,0,2,1.74,3.79,5.55
2,2016-08-27,Hull,Man United,0,1,3,0,0,2,8.35,4.6,1.46
2,2016-08-27,Leicester,Swansea,2,1,1,1,0,1,1.71,3.88,5.57
2,2016-08-27,Southampton,Sunderland,1,1,2,0,0,2,1.61,04.03,6.63
2,2016-08-27,Tottenham,Liverpool,1,1,2,0,1,3,2.36,3.56,3.17
2,2016-08-27,Watford,Arsenal,1,3,3,0,3,3,5.47,3.91,1.72
2,2016-08-28,Man City,West Ham,3,1,1,2,0,1,1.3,6.3,10.91
2,2016-08-28,West Brom,Middlesbrough,0,0,2,0,0,2,2.6,03.09,3.2
2,2016-09-10,Arsenal,Southampton,2,1,1,1,1,2,1.6,4.35,6.15
2,2016-09-10,Bournemouth,West Brom,1,0,1,0,0,2,02.05,3.31,4.33
2,2016-09-10,Burnley,Hull,1,1,2,0,0,2,2.44,3.21,3.36
2,2016-09-10,Liverpool,Leicester,4,1,1,2,1,1,1.7,3.97,5.54
2,2016-09-10,Man United,Man City,1,2,3,1,2,3,2.38,3.31,3.35
2,2016-09-10,Middlesbrough,Crystal Palace,1,2,3,1,1,2,2.31,3.2,3.65
2,2016-09-10,Stoke,Tottenham,0,4,3,0,1,3,4.34,3.82,1.89
2,2016-09-10,West Ham,Watford,2,4,3,2,2,2,1.9,3.6,4.62
2,2016-09-11,Swansea,Chelsea,2,2,2,0,1,3,5.77,4.17,1.65
2,2016-09-12,Sunderland,Everton,0,3,3,0,0,2,3.75,3.6,2.1
2,2016-09-16,Chelsea,Liverpool,1,2,3,0,2,3,2.28,3.49,3.4
2,2016-09-17,Everton,Middlesbrough,3,1,1,3,1,1,1.65,3.99,6.19
2,2016-09-17,Hull,Arsenal,1,4,3,0,1,3,06.03,4.2,1.6
2,2016-09-17,Leicester,Burnley,3,0,1,1,0,1,1.46,4.49,8.87
2,2016-09-17,Man City,Bournemouth,4,0,1,2,0,1,1.28,6.24,12.78
2,2016-09-17,West Brom,West Ham,4,2,1,3,0,1,2.9,3.19,2.76
2,2016-09-18,Crystal Palace,Stoke,4,1,1,2,0,1,02.09,3.37,04.08
2,2016-09-18,Southampton,Swansea,1,0,1,0,0,2,1.68,3.84,6.17
2,2016-09-18,Tottenham,Sunderland,1,0,1,0,0,2,1.35,5.52,10.26
2,2016-09-18,Watford,Man United,3,1,1,1,0,1,5.8,4.12,1.65
2,2016-09-24,Arsenal,Chelsea,3,0,1,3,0,1,2.35,3.53,3.21
2,2016-09-24,Bournemouth,Everton,1,0,1,1,0,1,3.79,3.57,2.1
2,2016-09-24,Liverpool,Hull,5,1,1,3,0,1,1.23,7,15.54
2,2016-09-24,Man United,Leicester,4,1,1,4,0,1,1.74,3.86,5.39
2,2016-09-24,Middlesbrough,Tottenham,1,2,3,0,2,3,3.73,3.48,2.15
2,2016-09-24,Stoke,West Brom,1,1,2,0,0,2,2.34,3.35,3.4
2,2016-09-24,Sunderland,Crystal Palace,2,3,3,1,0,1,2.88,3.3,2.7
2,2016-09-24,Swansea,Man City,1,3,3,1,1,2,9.45,5.31,1.38
2,2016-09-25,West Ham,Southampton,0,3,3,0,1,3,2.83,3.35,2.72
2,2016-09-26,Burnley,Watford,2,0,1,1,0,1,03.09,3.21,2.59
2,2016-09-30,Everton,Crystal Palace,1,1,2,1,0,1,1.74,3.95,5.25
2,2016-10-01,Hull,Chelsea,0,2,3,0,0,2,7.68,4.63,1.48
2,2016-10-01,Sunderland,West Brom,1,1,2,0,1,3,2.47,3.24,3.26
2,2016-10-01,Swansea,Liverpool,1,2,3,1,0,1,8.44,4.92,1.43
2,2016-10-01,Watford,Bournemouth,2,2,2,0,1,3,2.42,3.32,3.27
2,2016-10-01,West Ham,Middlesbrough,1,1,2,0,0,2,2.23,3.35,3.66
2,2016-10-02,Burnley,Arsenal,0,1,3,0,0,2,10.17,5.13,1.38
2,2016-10-02,Leicester,Southampton,0,0,2,0,0,2,2.24,3.35,3.63
2,2016-10-02,Man United,Stoke,1,1,2,0,0,2,1.35,5.46,10.61
2,2016-10-02,Tottenham,Man City,2,0,1,2,0,1,2.99,3.54,2.48
2,2016-10-15,Arsenal,Swansea,3,2,1,2,1,1,1.28,6.15,12.8
2,2016-10-15,Bournemouth,Hull,6,1,1,3,1,1,1.83,3.61,05.05
2,2016-10-15,Chelsea,Leicester,3,0,1,2,0,1,1.58,4.33,6.3
2,2016-10-15,Crystal Palace,West Ham,0,1,3,0,1,3,2.14,3.52,3.71
2,2016-10-15,Man City,Everton,1,1,2,0,0,2,1.52,4.68,6.82
2,2016-10-15,Stoke,Sunderland,2,0,1,2,0,1,1.98,3.51,4.34
2,2016-10-15,West Brom,Tottenham,1,1,2,0,0,2,5.45,3.91,1.72
2,2016-10-16,Middlesbrough,Watford,0,1,3,0,0,2,2.33,3.27,3.51
2,2016-10-16,Southampton,Burnley,3,1,1,0,0,2,1.39,4.89,10.41
2,2016-10-17,Liverpool,Man United,0,0,2,0,0,2,2.19,3.51,3.58
2,2016-10-22,Arsenal,Middlesbrough,0,0,2,0,0,2,1.27,6.28,13.55
2,2016-10-22,Bournemouth,Tottenham,0,0,2,0,0,2,4.12,3.7,1.97
2,2016-10-22,Burnley,Everton,2,1,1,1,0,1,06.05,3.87,1.68
2,2016-10-22,Hull,Stoke,0,2,3,0,1,3,3.16,3.35,2.46
2,2016-10-22,Leicester,Crystal Palace,3,1,1,1,0,1,02.06,3.44,4.1
2,2016-10-22,Liverpool,West Brom,2,1,1,2,0,1,1.28,6.26,12.86
2,2016-10-22,Swansea,Watford,0,0,2,0,0,2,2.33,3.35,3.42
2,2016-10-22,West Ham,Sunderland,1,0,1,0,0,2,1.68,04.07,5.52
2,2016-10-23,Chelsea,Man United,4,0,1,2,0,1,2.24,3.31,3.68
2,2016-10-23,Man City,Southampton,1,1,2,0,1,3,1.5,4.63,7.3
2,2016-10-29,Crystal Palace,Liverpool,2,4,3,2,3,3,4.9,3.92,1.78
2,2016-10-29,Man United,Burnley,0,0,2,0,0,2,1.22,6.9,18.5
2,2016-10-29,Middlesbrough,Bournemouth,2,0,1,1,0,1,2.57,3.15,3.19
2,2016-10-29,Sunderland,Arsenal,1,4,3,0,1,3,8.25,5.1,1.42
2,2016-10-29,Tottenham,Leicester,1,1,2,1,0,1,1.64,4.1,06.03
2,2016-10-29,Watford,Hull,1,0,1,0,0,2,1.75,3.72,5.6
2,2016-10-29,West Brom,Man City,0,4,3,0,2,3,7.48,4.57,1.5
2,2016-10-30,Everton,West Ham,2,0,1,0,0,2,1.81,3.84,4.8
2,2016-10-30,Southampton,Chelsea,0,2,3,0,1,3,3.2,3.37,2.43
2,2016-10-31,Stoke,Swansea,3,1,1,1,1,2,2.1,3.52,3.85
2,2016-11-05,Bournemouth,Sunderland,1,2,3,1,1,2,1.63,4.27,5.78
2,2016-11-05,Burnley,Crystal Palace,3,2,1,2,0,1,3.42,3.37,2.32
2,2016-11-05,Chelsea,Everton,5,0,1,3,0,1,1.57,4.37,6.47
2,2016-11-05,Man City,Middlesbrough,1,1,2,1,0,1,1.23,7.16,14.22
2,2016-11-05,West Ham,Stoke,1,1,2,0,0,2,2,3.59,4.13
2,2016-11-06,Arsenal,Tottenham,1,1,2,1,0,1,1.95,3.59,4.35
2,2016-11-06,Hull,Southampton,2,1,1,0,1,3,5.73,3.88,1.7
2,2016-11-06,Leicester,West Brom,1,2,3,0,0,2,1.78,3.63,5.49
2,2016-11-06,Liverpool,Watford,6,1,1,3,0,1,1.29,6.19,11.8
2,2016-11-06,Swansea,Man United,1,3,3,0,3,3,4.94,04.01,1.76
2,2016-11-19,Crystal Palace,Man City,1,2,3,0,1,3,6.28,4.57,1.56
2,2016-11-19,Everton,Swansea,1,1,2,0,1,3,1.58,4.26,6.52
2,2016-11-19,Man United,Arsenal,1,1,2,0,0,2,2.61,3.33,2.97
2,2016-11-19,Southampton,Liverpool,0,0,2,0,0,2,3.32,3.56,2.28
2,2016-11-19,Stoke,Bournemouth,0,1,3,0,1,3,2.26,3.43,3.49
2,2016-11-19,Sunderland,Hull,3,0,1,1,0,1,2.11,3.35,04.03
2,2016-11-19,Tottenham,West Ham,3,2,1,0,1,3,1.5,4.58,7.4
2,2016-11-19,Watford,Leicester,2,1,1,2,1,1,2.91,3.3,2.68
2,2016-11-20,Middlesbrough,Chelsea,0,1,3,0,1,3,6.83,4.28,1.56
2,2016-11-21,West Brom,Burnley,4,0,1,3,0,1,1.92,3.39,4.93
2,2016-11-26,Burnley,Man City,1,2,3,1,1,2,10.05,06.03,1.32
2,2016-11-26,Chelsea,Tottenham,2,1,1,1,1,2,1.78,3.81,05.09
2,2016-11-26,Hull,West Brom,1,1,2,0,1,3,3.3,3.18,2.48
2,2016-11-26,Leicester,Middlesbrough,2,2,2,1,1,2,1.87,3.65,4.72
2,2016-11-26,Liverpool,Sunderland,2,0,1,0,0,2,1.19,8.68,16.06
2,2016-11-26,Swansea,Crystal Palace,5,4,1,1,1,2,2.67,3.32,2.9
2,2016-11-27,Arsenal,Bournemouth,3,1,1,1,1,2,1.43,05.04,08.05
2,2016-11-27,Man United,West Ham,1,1,2,1,1,2,1.5,4.62,7.46
2,2016-11-27,Southampton,Everton,1,0,1,1,0,1,2.19,3.35,3.78
2,2016-11-27,Watford,Stoke,0,1,3,0,1,3,2.39,3.32,3.32
2,2016-12-03,Crystal Palace,Southampton,3,0,1,2,0,1,3.58,3.39,2.24
2,2016-12-03,Man City,Chelsea,1,3,3,1,0,1,2.14,3.59,3.64
2,2016-12-03,Stoke,Burnley,2,0,1,2,0,1,1.64,4.1,06.03
2,2016-12-03,Sunderland,Leicester,2,1,1,0,0,2,3.39,3.44,2.3
2,2016-12-03,Tottenham,Swansea,5,0,1,2,0,1,1.36,5.45,9.64
2,2016-12-03,West Brom,Watford,3,1,1,2,0,1,2.16,3.33,3.89
2,2016-12-03,West Ham,Arsenal,1,5,3,0,1,3,05.08,4.1,1.72
2,2016-12-04,Bournemouth,Liverpool,4,3,1,0,2,3,4.63,04.01,1.8
2,2016-12-04,Everton,Man United,1,1,2,0,1,3,3.65,3.5,2.17
2,2016-12-05,Middlesbrough,Hull,1,0,1,0,0,2,1.8,3.57,5.4
2,2016-12-10,Arsenal,Stoke,3,1,1,1,1,2,1.38,5.29,9.21
2,2016-12-10,Burnley,Bournemouth,3,2,1,2,1,1,3.48,3.45,2.26
2,2016-12-10,Hull,Crystal Palace,3,3,2,1,0,1,3.43,3.37,2.32
2,2016-12-10,Leicester,Man City,4,2,1,3,0,1,5.28,4.1,1.7
2,2016-12-10,Swansea,Sunderland,3,0,1,0,0,2,2.14,3.55,3.68
2,2016-12-10,Watford,Everton,3,2,1,1,1,2,3.15,3.39,2.45
2,2016-12-11,Chelsea,West Brom,1,0,1,0,0,2,1.27,6.25,14.32
2,2016-12-11,Liverpool,West Ham,2,2,2,1,2,3,1.29,6.29,11.73
2,2016-12-11,Man United,Tottenham,1,0,1,1,0,1,2.22,3.37,3.64
2,2016-12-11,Southampton,Middlesbrough,1,0,1,0,0,2,1.68,3.68,6.42
2,2016-12-13,Bournemouth,Leicester,1,0,1,1,0,1,2.43,3.47,3.13
2,2016-12-13,Everton,Arsenal,2,1,1,1,1,2,4.28,3.77,1.92
2,2016-12-14,Crystal Palace,Man United,1,2,3,0,1,3,5.56,04.08,1.68
2,2016-12-14,Man City,Watford,2,0,1,1,0,1,1.28,6.4,12.25
2,2016-12-14,Middlesbrough,Liverpool,0,3,3,0,1,3,6.48,4.28,1.58
2,2016-12-14,Stoke,Southampton,0,0,2,0,0,2,3.29,3.25,2.45
2,2016-12-14,Sunderland,Chelsea,0,1,3,0,1,3,10.45,5.72,1.33
2,2016-12-14,Tottenham,Hull,3,0,1,1,0,1,1.25,6.6,14
2,2016-12-14,West Brom,Swansea,3,1,1,0,0,2,02.06,3.5,04.04
2,2016-12-14,West Ham,Burnley,1,0,1,1,0,1,1.65,4.13,5.82
2,2016-12-17,Crystal Palace,Chelsea,0,1,3,0,1,3,5.85,4.3,1.62
2,2016-12-17,Middlesbrough,Swansea,3,0,1,2,0,1,02.07,3.42,4.1
2,2016-12-17,Stoke,Leicester,2,2,2,2,0,1,2.59,3.35,2.98
2,2016-12-17,Sunderland,Watford,1,0,1,0,0,2,2.67,3.23,2.97
2,2016-12-17,West Brom,Man United,0,2,3,0,1,3,5.53,3.77,1.74
2,2016-12-17,West Ham,Hull,1,0,1,0,0,2,1.67,04.09,5.7
2,2016-12-18,Bournemouth,Southampton,1,3,3,1,1,2,2.95,3.23,2.69
2,2016-12-18,Man City,Arsenal,2,1,1,0,1,3,2.13,3.56,3.7
2,2016-12-18,Tottenham,Burnley,2,1,1,1,1,2,1.22,7.35,15
2,2016-12-19,Everton,Liverpool,0,1,3,0,0,2,4.27,3.85,1.9
2,2016-12-26,Arsenal,West Brom,1,0,1,0,0,2,1.35,5.58,10.12
2,2016-12-26,Burnley,Middlesbrough,1,0,1,0,0,2,03.06,3.18,2.64
2,2016-12-26,Chelsea,Bournemouth,3,0,1,1,0,1,1.42,4.78,9.52
2,2016-12-26,Hull,Man City,0,3,3,0,0,2,9.86,5.82,1.34
2,2016-12-26,Leicester,Everton,0,2,3,0,0,2,2.57,3.33,03.03
2,2016-12-26,Man United,Sunderland,3,1,1,1,0,1,1.24,6.95,15
2,2016-12-26,Swansea,West Ham,1,4,3,0,1,3,2.71,3.43,2.78
2,2016-12-26,Watford,Crystal Palace,1,1,2,0,1,3,2.54,3.36,03.05
2,2016-12-27,Liverpool,Stoke,4,1,1,2,1,1,1.3,6.15,11.02
2,2016-12-28,Southampton,Tottenham,1,4,3,1,1,2,03.01,3.3,2.6
2,2016-12-30,Hull,Everton,2,2,2,1,1,2,4.28,3.43,02.02
2,2016-12-31,Burnley,Sunderland,4,1,1,1,0,1,2.38,3.26,3.41
2,2016-12-31,Chelsea,Stoke,4,2,1,1,0,1,1.28,6.15,12.85
2,2016-12-31,Leicester,West Ham,1,0,1,1,0,1,2.1,3.56,3.8
2,2016-12-31,Liverpool,Man City,1,0,1,1,0,1,2.37,3.52,3.18
2,2016-12-31,Man United,Middlesbrough,2,1,1,0,0,2,1.25,6.2,16.45
2,2016-12-31,Southampton,West Brom,1,2,3,1,1,2,1.78,3.59,5.55
2,2016-12-31,Swansea,Bournemouth,0,3,3,0,2,3,2.83,3.49,2.63
2,2017-01-01,Arsenal,Crystal Palace,2,0,1,1,0,1,1.34,5.6,10.4
2,2017-01-01,Watford,Tottenham,1,4,3,0,3,3,5.71,3.94,1.69
2,2017-01-02,Everton,Southampton,3,0,1,0,0,2,2.28,3.33,3.55
2,2017-01-02,Man City,Burnley,2,1,1,0,0,2,1.18,8.55,17.5
2,2017-01-02,Middlesbrough,Leicester,0,0,2,0,0,2,2.8,3.16,2.88
2,2017-01-02,Sunderland,Liverpool,2,2,2,1,1,2,9.95,5.55,1.35
2,2017-01-02,West Brom,Hull,3,1,1,0,1,3,1.76,3.72,5.48
2,2017-01-02,West Ham,Man United,0,2,3,0,0,2,5.77,4.13,1.65
2,2017-01-03,Bournemouth,Arsenal,3,3,2,2,0,1,4.52,3.87,1.85
2,2017-01-03,Crystal Palace,Swansea,1,2,3,0,1,3,1.8,3.77,5
2,2017-01-03,Stoke,Watford,2,0,1,1,0,1,1.89,3.58,4.7
2,2017-01-04,Tottenham,Chelsea,2,0,1,1,0,1,2.77,3.35,2.77
2,2017-01-14,Burnley,Southampton,1,0,1,0,0,2,3.75,3.35,2.2
2,2017-01-14,Hull,Bournemouth,3,1,1,1,1,2,3.34,3.62,2.25
2,2017-01-14,Leicester,Chelsea,0,3,3,0,1,3,6.1,3.96,1.66
2,2017-01-14,Sunderland,Stoke,1,3,3,1,3,3,03.09,3.45,2.46
2,2017-01-14,Swansea,Arsenal,0,4,3,0,1,3,6.54,4.71,1.53
2,2017-01-14,Tottenham,West Brom,4,0,1,2,0,1,1.32,5.51,12.56
2,2017-01-14,Watford,Middlesbrough,0,0,2,0,0,2,2.51,3.18,3.25
2,2017-01-14,West Ham,Crystal Palace,3,0,1,0,0,2,2.41,3.41,3.2
2,2017-01-15,Everton,Man City,4,0,1,1,0,1,4.54,3.9,1.84
2,2017-01-15,Man United,Liverpool,1,1,2,0,1,3,2.16,3.34,3.88
2,2017-01-21,Bournemouth,Watford,2,2,2,0,1,3,1.84,3.77,4.73
2,2017-01-21,Crystal Palace,Everton,0,1,3,0,0,2,3.19,3.45,2.4
2,2017-01-21,Liverpool,Swansea,2,3,3,0,0,2,1.22,7.55,14
2,2017-01-21,Man City,Tottenham,2,2,2,0,0,2,2.13,3.52,3.75
2,2017-01-21,Middlesbrough,West Ham,1,3,3,1,2,3,2.47,3.17,3.33
2,2017-01-21,Stoke,Man United,1,1,2,1,0,1,06.08,04.08,1.64
2,2017-01-21,West Brom,Sunderland,2,0,1,2,0,1,1.7,3.91,5.68
2,2017-01-22,Arsenal,Burnley,2,1,1,0,0,2,1.22,7.35,15.7
2,2017-01-22,Chelsea,Hull,2,0,1,1,0,1,1.18,8.5,18
2,2017-01-22,Southampton,Leicester,3,0,1,2,0,1,1.86,3.48,5.1
2,2017-01-31,Arsenal,Watford,1,2,3,0,2,3,1.24,6.92,14.64
2,2017-01-31,Bournemouth,Crystal Palace,0,2,3,0,0,2,2.12,3.57,3.73
2,2017-01-31,Burnley,Leicester,1,0,1,0,0,2,2.89,3.29,2.7
2,2017-01-31,Liverpool,Chelsea,1,1,2,0,1,3,2.63,3.33,2.95
2,2017-01-31,Middlesbrough,West Brom,1,1,2,1,1,2,2.73,03.05,03.06
2,2017-01-31,Sunderland,Tottenham,0,0,2,0,0,2,9.13,5.41,1.38
2,2017-01-31,Swansea,Southampton,2,1,1,1,0,1,3.29,3.42,2.36
2,2017-02-01,Man United,Hull,0,0,2,0,0,2,1.2,7.88,17.01
2,2017-02-01,Stoke,Everton,1,1,2,1,1,2,2.85,3.4,2.67
2,2017-02-01,West Ham,Man City,0,4,3,0,3,3,5.94,4.55,1.58
2,2017-02-04,Chelsea,Arsenal,3,1,1,1,0,1,1.94,3.58,4.42
2,2017-02-04,Crystal Palace,Sunderland,0,4,3,0,4,3,1.73,3.91,5.37
2,2017-02-04,Everton,Bournemouth,6,3,1,3,0,1,1.74,4,5.14
2,2017-02-04,Hull,Liverpool,2,0,1,1,0,1,7.68,4.59,1.49
2,2017-02-04,Southampton,West Ham,1,3,3,1,2,3,1.85,3.67,4.84
2,2017-02-04,Tottenham,Middlesbrough,1,0,1,0,0,2,1.29,5.95,13.45
2,2017-02-04,Watford,Burnley,2,1,1,2,0,1,2.12,3.28,4.1
2,2017-02-04,West Brom,Stoke,1,0,1,1,0,1,2.31,3.29,3.53
2,2017-02-05,Leicester,Man United,0,3,3,0,2,3,5.95,3.89,1.68
2,2017-02-05,Man City,Swansea,2,1,1,1,0,1,1.23,7.55,13.6
2,2017-02-11,Arsenal,Hull,2,0,1,1,0,1,1.3,6.2,11.44
2,2017-02-11,Liverpool,Tottenham,2,0,1,2,0,1,2.22,3.41,3.61
2,2017-02-11,Man United,Watford,2,0,1,1,0,1,1.27,6.4,13
2,2017-02-11,Middlesbrough,Everton,0,0,2,0,0,2,3.8,3.35,2.18
2,2017-02-11,Stoke,Crystal Palace,1,0,1,0,0,2,2.13,3.42,3.86
2,2017-02-11,Sunderland,Southampton,0,4,3,0,2,3,3.92,3.54,02.07
2,2017-02-11,West Ham,West Brom,2,2,2,0,1,3,2.28,3.25,3.65
2,2017-02-12,Burnley,Chelsea,1,1,2,1,1,2,8.59,4.73,1.44
2,2017-02-12,Swansea,Leicester,2,0,1,2,0,1,2.44,3.3,3.25
2,2017-02-13,Bournemouth,Man City,0,2,3,0,1,3,6.97,4.95,1.48
2,2017-02-25,Chelsea,Swansea,3,1,1,1,1,2,1.27,6.51,12.91
2,2017-02-25,Crystal Palace,Middlesbrough,1,0,1,1,0,1,2.12,3.13,4.37
2,2017-02-25,Everton,Sunderland,2,0,1,1,0,1,1.43,5.18,7.91
2,2017-02-25,Hull,Burnley,1,1,2,0,0,2,2.2,3.22,3.91
2,2017-02-25,Watford,West Ham,1,1,2,1,0,1,2.63,3.26,3
2,2017-02-25,West Brom,Bournemouth,2,1,1,2,1,1,2.11,3.44,3.93
2,2017-02-26,Tottenham,Stoke,4,0,1,4,0,1,1.43,4.89,8.49
2,2017-02-27,Leicester,Liverpool,3,1,1,2,0,1,5.75,4.27,1.63
2,2017-03-04,Leicester,Hull,3,1,1,1,1,2,1.87,3.55,4.92
2,2017-03-04,Liverpool,Arsenal,3,1,1,2,0,1,2.14,3.51,3.73
2,2017-03-04,Man United,Bournemouth,1,1,2,1,1,2,1.27,6.55,12.75
2,2017-03-04,Stoke,Middlesbrough,2,0,1,2,0,1,2,3.3,4.6
2,2017-03-04,Swansea,Burnley,3,2,1,1,1,2,02.05,3.35,4.27
2,2017-03-04,Watford,Southampton,3,4,3,1,2,3,3.54,3.38,2.26
2,2017-03-04,West Brom,Crystal Palace,0,2,3,0,0,2,2.23,3.28,3.74
2,2017-03-05,Sunderland,Man City,0,2,3,0,1,3,10.81,6.35,1.3
2,2017-03-05,Tottenham,Everton,3,2,1,1,0,1,1.64,4.17,5.88
2,2017-03-06,West Ham,Chelsea,1,2,3,0,1,3,5.75,4.3,1.63
2,2017-03-08,Man City,Stoke,0,0,2,0,0,2,1.25,6.8,13.6
2,2017-03-11,Bournemouth,West Ham,3,2,1,1,1,2,2.67,3.4,2.84
